antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'passives', 'conjunctions', 'subject_verb_agreement'})",frozenset({'nouns'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'nouns', 'subject_verb_agreement'})",frozenset({'conjunctions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'conjunctions', 'nouns'})",frozenset({'passives'}),0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions'})","frozenset({'subject_verb_agreement', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'nouns'})","frozenset({'subject_verb_agreement', 'conjunctions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'subject_verb_agreement'})","frozenset({'conjunctions', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'nouns'})","frozenset({'passives', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions'})","frozenset({'passives', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'nouns'})","frozenset({'passives', 'conjunctions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'passives'}),"frozenset({'subject_verb_agreement', 'conjunctions', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'conjunctions'}),"frozenset({'passives', 'nouns', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'nouns'}),"frozenset({'passives', 'conjunctions', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'subject_verb_agreement'}),"frozenset({'passives', 'conjunctions', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions', 'main_verbs'})",frozenset({'subject_verb_agreement'}),0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions', 'subject_verb_agreement'})",frozenset({'main_verbs'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs', 'subject_verb_agreement'})",frozenset({'conjunctions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'conjunctions', 'main_verbs'})",frozenset({'passives'}),0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions'})","frozenset({'subject_verb_agreement', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'main_verbs'})","frozenset({'subject_verb_agreement', 'conjunctions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'subject_verb_agreement'})","frozenset({'conjunctions', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs'})","frozenset({'passives', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions'})","frozenset({'passives', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'main_verbs'})","frozenset({'passives', 'conjunctions'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'passives'}),"frozenset({'subject_verb_agreement', 'conjunctions', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'conjunctions'}),"frozenset({'passives', 'main_verbs', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'main_verbs'}),"frozenset({'passives', 'conjunctions', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'subject_verb_agreement'}),"frozenset({'passives', 'conjunctions', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'conjunctions', 'nouns'})",frozenset({'prepositions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'conjunctions', 'prepositions'})",frozenset({'nouns'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'nouns'})",frozenset({'conjunctions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'nouns', 'prepositions'})",frozenset({'passives'}),1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'passives', 'conjunctions'})","frozenset({'prepositions', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'nouns'})","frozenset({'conjunctions', 'prepositions'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions'})","frozenset({'conjunctions', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'nouns'})","frozenset({'passives', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'prepositions'})","frozenset({'passives', 'nouns'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'nouns'})","frozenset({'passives', 'conjunctions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'passives'}),"frozenset({'conjunctions', 'nouns', 'prepositions'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
frozenset({'conjunctions'}),"frozenset({'passives', 'prepositions', 'nouns'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'nouns'}),"frozenset({'passives', 'conjunctions', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'prepositions'}),"frozenset({'passives', 'conjunctions', 'nouns'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions', 'main_verbs'})",frozenset({'tense'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'conjunctions', 'tense'})",frozenset({'main_verbs'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'main_verbs', 'tense'})",frozenset({'conjunctions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'tense'})",frozenset({'subject_verb_agreement'}),1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions'})","frozenset({'main_verbs', 'tense'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'main_verbs'})","frozenset({'conjunctions', 'tense'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'tense'})","frozenset({'conjunctions', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs'})","frozenset({'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'tense'})","frozenset({'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'main_verbs', 'tense'})","frozenset({'subject_verb_agreement', 'conjunctions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'subject_verb_agreement'}),"frozenset({'conjunctions', 'main_verbs', 'tense'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
frozenset({'conjunctions'}),"frozenset({'subject_verb_agreement', 'main_verbs', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'main_verbs'}),"frozenset({'subject_verb_agreement', 'conjunctions', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'tense'}),"frozenset({'subject_verb_agreement', 'conjunctions', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions', 'main_verbs'})",frozenset({'prepositions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'conjunctions', 'prepositions'})",frozenset({'main_verbs'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs'})",frozenset({'conjunctions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'prepositions'})",frozenset({'subject_verb_agreement'}),1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'conjunctions'})","frozenset({'prepositions', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'main_verbs'})","frozenset({'conjunctions', 'prepositions'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'prepositions'})","frozenset({'conjunctions', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs'})","frozenset({'subject_verb_agreement', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'conjunctions', 'prepositions'})","frozenset({'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'main_verbs'})","frozenset({'subject_verb_agreement', 'conjunctions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'subject_verb_agreement'}),"frozenset({'conjunctions', 'main_verbs', 'prepositions'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
frozenset({'conjunctions'}),"frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'main_verbs'}),"frozenset({'subject_verb_agreement', 'conjunctions', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'prepositions'}),"frozenset({'subject_verb_agreement', 'conjunctions', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs'})",frozenset({'determiners'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'determiners'})",frozenset({'main_verbs'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'main_verbs', 'determiners'})",frozenset({'prepositions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs', 'determiners'})",frozenset({'subject_verb_agreement'}),1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions'})","frozenset({'main_verbs', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'main_verbs'})","frozenset({'prepositions', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'subject_verb_agreement', 'determiners'})","frozenset({'prepositions', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs'})","frozenset({'subject_verb_agreement', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'determiners'})","frozenset({'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'main_verbs', 'determiners'})","frozenset({'subject_verb_agreement', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'subject_verb_agreement'}),"frozenset({'prepositions', 'main_verbs', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
frozenset({'prepositions'}),"frozenset({'subject_verb_agreement', 'main_verbs', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'main_verbs'}),"frozenset({'subject_verb_agreement', 'prepositions', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'determiners'}),"frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'passives', 'prepositions', 'main_verbs'})",frozenset({'determiners'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'determiners'})",frozenset({'main_verbs'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs', 'determiners'})",frozenset({'prepositions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs', 'determiners'})",frozenset({'passives'}),1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'passives', 'prepositions'})","frozenset({'main_verbs', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs'})","frozenset({'prepositions', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'determiners'})","frozenset({'prepositions', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs'})","frozenset({'passives', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'determiners'})","frozenset({'passives', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'main_verbs', 'determiners'})","frozenset({'passives', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'passives'}),"frozenset({'prepositions', 'main_verbs', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
frozenset({'prepositions'}),"frozenset({'passives', 'main_verbs', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'main_verbs'}),"frozenset({'passives', 'prepositions', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'determiners'}),"frozenset({'passives', 'prepositions', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'passives', 'prepositions', 'determiners'})",frozenset({'nouns'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'nouns'})",frozenset({'determiners'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'determiners', 'nouns'})",frozenset({'prepositions'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'determiners', 'nouns'})",frozenset({'passives'}),1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'passives', 'prepositions'})","frozenset({'determiners', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'determiners'})","frozenset({'prepositions', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'nouns'})","frozenset({'prepositions', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'determiners'})","frozenset({'passives', 'nouns'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'nouns'})","frozenset({'passives', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'determiners', 'nouns'})","frozenset({'passives', 'prepositions'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'passives'}),"frozenset({'prepositions', 'determiners', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
frozenset({'prepositions'}),"frozenset({'passives', 'determiners', 'nouns'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'determiners'}),"frozenset({'passives', 'prepositions', 'nouns'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'nouns'}),"frozenset({'passives', 'prepositions', 'determiners'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'passives', 'main_verbs', 'determiners'})",frozenset({'tense'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs', 'tense'})",frozenset({'determiners'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'tense', 'determiners'})",frozenset({'main_verbs'}),0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'determiners', 'tense'})",frozenset({'passives'}),1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'passives', 'main_verbs'})","frozenset({'tense', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'determiners'})","frozenset({'main_verbs', 'tense'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'tense'})","frozenset({'main_verbs', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'determiners'})","frozenset({'passives', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
